Operacao,area,ope,Objetivo_da_Operacao,Aplicacao_de_Recursos,Tempo_Em_Anos,Percentual_de_Subsidio,Operacao_Prefixada,Pendencia_de_Cobertura_do_PROAGRO,Expurgo_da_Operacao,Tipo_de_Assistencia_Tecnica,Tipo_de_Renegociacao,Amparo_da_Operacao,Operacao_Especial,Associados_Beneficiados,Agricultura_Familiar,Pessoas_Assentadas,Grupo_do_Cliente,Faixa_valores,Tipo_de_Cobertura,Pend??ncia_do_PROCERA,Total_do_FNE_Risco,Tipo_de_Tratamento,Forma_de_Credito,Tipo_de_PROAGRO,Operacao_Estruturada,Cultura_Consorciada,Garantia_LCA,Incidencia_de_IOF,Motivo_Renegociacao,Custo_Efetivo_Total,Tipo_de_Conta,Setor_de_Atividade,Subsidio,Destinacao_de_Recursos,Contra_Partida_do_BID,Semi_Arido,Finalidade_do_Financiamento,Agricultura_Irrigada,Tipo_de_Correcao,Fonte_de_Recursos,Programa_de_Credito,Categoria_do_Produtor,Tipo_de_Recurso,Garantia,Operacao_Alongada,Risco_FNE,Tipo_Lei,Operacao_Consignacao,Tem_Bonus,Tem_debito,Tem_garantia,Tem_Indexador_mensal,Tem_Indexador_diario,Tem_Credito_Evento_Semestral,Tem_Credito_Evento_Anual,Tem_Credito_Evento_Mensal,Tem_Credito_Evento_Trimestral,Tem_Debito_Evento_Semestral,Tem_Debito_Evento_Anual,Tem_Debito_Evento_Mensal,Tem_Debito_Evento_Trimestral,Tem_Debito_Evento_Diario,Tem_Desembolso_Unico,Tem_Carencia,E_Renegociada,E_Transferida,Tem_Prejuizo
2.TTBC.B9FVG00902.1,2,1,31,23,2,0,1,0,0,1,0,0,22,NULL,0,NULL,4,7,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,304,3,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2.TTBC.B9FVG00902.2,2,2,31,23,2,0,1,0,0,1,6,0,22,NULL,0,NULL,4,7,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,304,3,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG01REE.1,2,1,31,23,3,0,1,0,0,1,0,0,0,NULL,0,NULL,48,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,304,7,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2.TTBC.B9FVG01REE.2,2,2,31,23,3,0,1,0,0,1,6,0,0,NULL,0,NULL,48,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,304,7,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG01TTG.1,2,1,31,23,3,0,1,0,0,1,0,0,0,NULL,0,NULL,48,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,304,7,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2.TTBC.B9FVG01TTG.2,2,2,31,23,3,0,1,0,0,1,6,0,0,NULL,0,NULL,48,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,304,7,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG01RWW.1,2,1,31,23,3,0,1,0,0,1,0,0,0,NULL,0,NULL,3,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2.TTBC.B9FVG01RWW.2,2,2,31,23,3,0,1,0,0,1,6,0,0,NULL,0,NULL,3,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG01501.1,2,1,31,23,3,0,1,0,0,1,0,0,43,NULL,0,NULL,3,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2.TTBC.B9FVG01501.2,2,2,31,23,3,0,1,0,0,1,6,0,43,NULL,0,NULL,3,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG01601.1,2,1,4,20,3,0,1,0,0,1,0,0,0,NULL,0,NULL,3,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,2,1,2,24,444,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
2.TTBC.B9FVG01701.1,2,1,31,23,3,0,1,0,0,1,0,0,43,NULL,0,NULL,56,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2.TTBC.B9FVG01701.2,2,2,31,23,3,0,1,0,0,1,6,0,43,NULL,0,NULL,56,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG01801.1,2,1,31,23,2,0,1,0,0,1,0,0,43,NULL,0,NULL,3,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,442,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2.TTBC.B9FVG01801.2,2,2,31,23,2,0,1,0,0,1,6,0,43,NULL,0,NULL,3,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,442,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG01801.3,2,3,31,23,3,0,1,1,0,NULL,2,NULL,43,NULL,0,NULL,NULL,5,NULL,NULL,0,2,3,0,0,0,NULL,0,NULL,NULL,3,4,0,NULL,1,1,4,1,2,24,442,2,NULL,0,NULL,0,2,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG02001.1,2,1,31,23,3,0,1,0,0,1,0,0,43,NULL,0,NULL,3,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2.TTBC.B9FVG02001.2,2,2,31,23,3,0,1,0,0,1,6,0,43,NULL,0,NULL,3,4,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG02REE.1,2,1,31,23,1,0,1,0,0,1,0,0,43,NULL,0,NULL,3,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2.TTBC.B9FVG02REE.2,2,2,31,23,1,0,1,0,0,1,6,0,43,NULL,0,NULL,3,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG02REE.3,2,3,31,23,2,0,1,1,0,NULL,2,NULL,43,NULL,0,NULL,NULL,5,NULL,NULL,0,2,3,0,0,0,NULL,0,NULL,NULL,3,4,0,NULL,1,1,4,1,2,24,443,2,NULL,0,NULL,0,2,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG02TTG.1,2,1,31,23,3,0,1,0,0,1,0,0,0,NULL,0,NULL,3,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2.TTBC.B9FVG02TTG.2,2,2,31,23,3,0,1,0,0,1,6,0,0,NULL,0,NULL,3,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG02501.1,2,1,31,23,3,0,1,0,0,1,0,0,43,NULL,0,NULL,3,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2.TTBC.B9FVG02701.1,2,1,31,23,2,0,1,0,0,1,0,0,43,NULL,0,NULL,3,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,441,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2.TTBC.B9FVG02701.2,2,2,31,23,2,0,1,0,0,1,6,0,43,NULL,0,NULL,3,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,441,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG02901.1,2,1,31,23,2,0,1,0,0,1,0,0,43,NULL,0,NULL,56,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,1,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2.TTBC.B9FVG02901.2,2,2,31,23,2,0,1,0,0,1,6,0,43,NULL,0,NULL,56,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,1,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG03701.1,2,1,31,23,2,0,1,0,0,1,0,0,43,NULL,0,NULL,3,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2.TTBC.B9FVG03701.2,2,2,31,23,2,0,1,0,0,1,6,0,43,NULL,0,NULL,3,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG05001.1,2,1,31,23,2,0,1,0,0,1,0,0,43,NULL,0,NULL,3,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2.TTBC.B9FVG05001.2,2,2,31,23,2,0,1,0,0,1,6,0,43,NULL,0,NULL,3,6,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2.TTBC.B9FVG05RWW.1,2,1,31,23,1,0,1,0,0,1,0,0,43,NULL,0,NULL,56,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2.TTBC.B9FVG05RWW.2,2,2,31,23,1,0,1,0,0,1,6,0,43,NULL,0,NULL,56,5,NULL,NULL,0,2,3,9,NULL,0,NULL,0,NULL,NULL,3,4,1,NULL,1,1,4,1,2,24,443,2,NULL,0,0,0,NULL,NULL,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
4.TTBC.TT5FVG00SSW.1,4,1,18,NULL,2,0,5,1,0,NULL,0,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,389,NULL,NULL,3,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.TT5FVG00REE.1,4,1,18,NULL,2,0,5,1,0,NULL,0,NULL,0,NULL,0,NULL,90,3,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,389,5,NULL,3,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.TT6FVG00SSW.1,4,1,18,NULL,0,0,5,1,0,NULL,0,NULL,0,NULL,0,NULL,90,3,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,59,5,NULL,3,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.TT6FVG00REE.1,4,1,18,NULL,3,0,5,1,0,NULL,0,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,389,5,NULL,3,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.TT6FVG00REE.2,4,2,18,NULL,2,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,389,5,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.TT6FVG00TTG.1,4,1,18,NULL,2,0,5,1,0,NULL,0,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,389,5,NULL,3,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.TT6FVG00TTG.2,4,2,18,NULL,2,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,389,5,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.TT7FVG00SSW.1,4,1,18,NULL,0,0,5,1,0,NULL,0,NULL,0,NULL,0,NULL,90,3,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,59,5,NULL,3,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.TT7FVG00REE.1,4,1,18,NULL,3,0,5,1,0,NULL,1,NULL,0,NULL,0,NULL,NULL,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,27,5,NULL,3,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.TT7FVG00REE.2,4,2,18,NULL,2,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,NULL,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,27,5,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.TT7FVG00TTG.1,4,1,18,NULL,3,0,5,1,0,NULL,1,NULL,0,NULL,0,NULL,NULL,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,27,5,NULL,3,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.TT7FVG00TTG.2,4,2,18,NULL,2,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,NULL,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,27,5,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.TT7FVG00RWW.1,4,1,18,NULL,3,0,5,1,0,NULL,1,NULL,0,NULL,0,NULL,NULL,4,NULL,NULL,0,1,3,0,0,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,428,5,NULL,3,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.TT7FVG00RWW.2,4,2,18,NULL,2,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,NULL,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,428,5,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.TT7FVG00501.1,4,1,NULL,NULL,3,0,5,1,0,NULL,3,NULL,0,NULL,0,NULL,NULL,4,NULL,NULL,0,1,3,0,0,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,428,5,NULL,3,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.TT7FVG00501.2,4,2,NULL,NULL,2,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,NULL,3,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,428,5,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.TT8FVG00SSW.1,4,1,1,NULL,1,0,5,1,0,NULL,0,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,389,5,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.TT8FVG00SSW.2,4,2,1,NULL,0,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,389,5,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.TT9FVG00SSW.1,4,1,18,2,0,0,2,0,0,1,0,0,0,NULL,NULL,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,0,0,NULL,NULL,2,4,1,NULL,1,1,4,1,2,1,79,NULL,NULL,0,0,0,NULL,NULL,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.TT9FVG00REE.1,4,1,18,NULL,3,0,5,1,0,NULL,0,NULL,0,NULL,0,NULL,90,5,NULL,NULL,0,1,3,0,NULL,0,0,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,402,5,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.TT9FVG00REE.2,4,2,18,NULL,1,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,0,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.TT9FVG00REE.3,4,3,18,NULL,1,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,5,NULL,NULL,0,1,3,0,NULL,0,0,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.TT9FVG00REE.4,4,4,18,NULL,0,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,5,NULL,NULL,0,1,3,0,NULL,0,0,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.TT9FVG00REE.5,4,5,18,NULL,0,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.TT9FVG00TTG.1,4,1,18,NULL,0,0,2,1,0,NULL,3,NULL,0,NULL,0,NULL,NULL,4,NULL,NULL,0,1,3,0,0,0,0,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,79,NULL,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.BFVGFVGSSW.1,4,1,18,NULL,5,0,5,1,0,NULL,0,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,402,5,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.BFVGFVGSSW.2,4,2,18,NULL,5,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.BFVGFVGSSW.3,4,3,18,NULL,4,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.BFVGFVGSSW.4,4,4,18,NULL,4,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.BFVGFVGSSW.5,4,5,18,NULL,4,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.BFVGFVGSSW.6,4,6,18,NULL,3,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,1,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.BFVGFVGREE.1,4,1,18,2,0,0,2,0,0,1,0,0,0,NULL,NULL,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,0,0,NULL,NULL,2,4,1,NULL,1,1,4,1,2,1,79,NULL,NULL,0,0,0,NULL,NULL,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.BFVGFVGTTG.1,4,1,31,2,1,0,2,0,0,1,0,0,0,NULL,NULL,NULL,2,4,NULL,NULL,0,2,3,0,NULL,0,NULL,0,NULL,NULL,2,4,1,NULL,1,2,4,1,2,1,453,1,NULL,0,0,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.B1FVG00SSW.1,4,1,NULL,NULL,4,0,5,1,0,NULL,0,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,402,5,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4.TTBC.B1FVG00SSW.2,4,2,NULL,NULL,4,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.B1FVG00SSW.3,4,3,NULL,NULL,4,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.B1FVG00SSW.4,4,4,NULL,NULL,3,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4.TTBC.B1FVG00SSW.5,4,5,NULL,NULL,3,0,5,1,0,NULL,2,NULL,0,NULL,0,NULL,90,4,NULL,NULL,0,1,3,0,NULL,0,NULL,0,NULL,NULL,2,4,0,NULL,1,2,NULL,1,2,1,402,NULL,NULL,0,NULL,0,NULL,NULL,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
